customer_id,gender,age,is_under_30,is_senior_citizen,has_partner,has_dependents,number_of_dependents
0114-rsrrw,female,21,1,0,1,0,0
4565-nlzbv,female,33,0,0,1,0,0
6682-vcixc,female,61,0,0,1,0,0
6475-vhuiz,female,47,0,0,1,0,0
3910-mrqoy,female,28,1,0,1,0,0
0661-wcqnq,male,56,0,0,1,0,0
7537-rbwea,female,19,1,0,0,0,0
4656-caurt,male,57,0,0,0,0,0
0121-snyrk,male,45,0,0,0,0,0
3733-lsyce,female,22,1,0,1,0,0
6265-frmtq,male,56,0,0,0,0,0
2017-ccblh,female,55,0,0,0,0,0
7690-kpncu,male,20,1,0,1,0,0
0536-bgfmz,female,27,1,0,1,0,0
2293-ijwps,female,39,0,0,1,0,0
5469-nujur,male,58,0,0,0,0,0
2625-trczq,female,21,1,0,1,0,0
4102-hlenu,female,51,0,0,1,0,0
7266-gssjx,male,43,0,0,1,1,2
7722-vjrqd,male,38,0,0,1,0,0
7073-qetqy,male,59,0,0,1,0,0
5624-ryamh,female,43,0,0,0,0,0
0196-jtuqi,female,59,0,0,0,0,0
7130-yxbro,male,28,1,0,1,0,0
9272-lsvyh,male,23,1,0,0,0,0
3084-dowle,female,47,0,0,1,0,0
1084-mnsmj,female,63,0,0,1,0,0
6250-cggun,male,41,0,0,0,0,0
5478-jjvzk,female,38,0,0,0,0,0
7596-iiwyc,female,62,0,0,0,0,0
9793-wecqc,male,53,0,0,0,0,0
4291-hpaxl,male,63,0,0,0,1,2
8999-ypybv,male,63,0,0,1,0,0
1839-fbnfr,female,35,0,0,1,1,1
3071-mvjcd,male,40,0,0,1,0,0
1697-bcshv,female,44,0,0,1,1,1
0562-kbdvm,female,62,0,0,0,0,0
1131-suekt,male,41,0,0,1,1,1
3717-oeauq,male,37,0,0,0,0,0
4538-wntmj,female,39,0,0,1,0,0
9432-ruvsl,female,43,0,0,0,0,0
8060-hiwjj,male,35,0,0,0,0,0
7684-xsziy,male,53,0,0,1,1,3
9089-uowjg,female,51,0,0,1,1,3
8039-aclpl,female,29,1,0,1,0,0
9885-aibvb,male,62,0,0,1,0,0
1934-mkpxs,male,21,1,0,1,0,0
2592-ykdif,female,47,0,0,0,0,0
2272-jkmsi,female,42,0,0,1,1,3
8714-ctzjw,female,24,1,0,0,0,0
3569-edbpq,female,44,0,0,0,0,0
3131-nwvfj,female,56,0,0,1,0,0
2373-ntkod,male,40,0,0,0,0,0
1970-kkfwl,female,38,0,0,0,0,0
9337-srrni,male,64,0,0,0,1,3
0895-uadgo,male,46,0,0,0,0,0
5678-vfneq,female,19,1,0,1,0,0
5977-ckhon,female,59,0,0,1,1,3
1830-ggfnm,male,35,0,0,1,1,2
5302-bdjnt,male,27,1,0,0,0,0
5223-uzavk,male,51,0,0,0,0,0
4859-zsrdz,female,58,0,0,1,0,0
9350-vlhmb,male,38,0,0,1,1,3
3498-lzgqz,male,59,0,0,1,1,3
8785-cjshh,female,22,1,0,1,0,0
3870-spzsi,female,56,0,0,1,1,2
7560-qrbxh,female,32,0,0,0,0,0
7077-xjmet,male,63,0,0,1,0,0
4652-odevh,male,43,0,0,1,1,3
6510-upnks,female,21,1,0,0,0,0
6718-bdghg,female,64,0,0,1,0,0
9046-dqmtp,male,49,0,0,0,0,0
6439-lajxl,male,47,0,0,1,0,0
1666-jzpzt,male,61,0,0,0,0,0
5777-kjirb,female,61,0,0,0,0,0
7677-sjjjk,male,26,1,0,1,0,0
3253-hkokl,female,31,0,0,1,1,2
7055-hneoj,male,34,0,0,1,0,0
5514-yqent,male,29,1,0,0,1,3
3211-aapkx,male,26,1,0,0,0,0
8445-dnbae,male,24,1,0,0,1,3
2958-nhpps,male,45,0,0,0,0,0
1735-xmjvh,male,51,0,0,1,1,3
6890-pfrqx,male,56,0,0,0,0,0
5899-ouvkv,male,56,0,0,0,0,0
8681-icons,male,20,1,0,1,1,1
1621-yncjh,female,54,0,0,1,0,0
6362-qhafm,male,53,0,0,1,0,0
3070-bdoqc,female,38,0,0,0,0,0
6234-pfpxl,male,42,0,0,1,0,0
9824-qcjpk,male,47,0,0,1,0,0
4283-ivyci,male,40,0,0,0,0,0
1866-obpnr,male,28,1,0,1,1,1
8205-mqugy,male,39,0,0,1,1,3
8970-anwxo,female,37,0,0,0,0,0
9480-bqjei,male,35,0,0,0,0,0
6979-tndeu,female,42,0,0,0,0,0
9777-wjjpr,male,46,0,0,1,0,0
9495-sklkd,male,54,0,0,1,1,2
5067-dgxll,male,35,0,0,0,0,0
6281-fkews,female,58,0,0,0,0,0
8898-kascd,male,41,0,0,0,0,0
9242-tkfsv,male,53,0,0,1,0,0
0743-hnpfg,female,50,0,0,1,0,0
5035-pgzxh,female,49,0,0,0,0,0
8695-wdyea,male,32,0,0,0,0,0
6543-jxsoo,female,30,0,0,1,0,0
8605-ituld,female,21,1,0,0,0,0
6416-yjttb,male,20,1,0,0,0,0
4472-vesgy,female,41,0,0,1,1,1
3195-tqdzx,male,19,1,0,0,0,0
3128-yovtd,female,29,1,0,1,1,2
7041-txqjh,female,64,0,0,0,0,0
5014-gsouq,male,59,0,0,0,0,0
5724-bidbu,male,29,1,0,1,0,0
1769-gruik,female,19,1,0,0,0,0
8819-wfggj,male,42,0,0,1,0,0
7427-aufpy,male,27,1,0,0,0,0
7898-pdwqe,male,22,1,0,1,0,0
9972-ewrjs,female,56,0,0,1,1,1
9314-ijwsq,female,46,0,0,1,1,3
5799-jrczo,female,48,0,0,0,1,1
1921-kysay,female,36,0,0,0,0,0
6198-rtpmf,female,46,0,0,1,0,0
2924-khuvi,male,28,1,0,1,0,0
1925-gmvbw,female,49,0,0,0,0,0
6184-dyuob,female,28,1,0,1,0,0
9207-zpanb,male,42,0,0,0,0,0
9327-qsded,male,44,0,0,0,0,0
1656-drsmg,female,40,0,0,0,0,0
3012-vffmn,female,61,0,0,1,1,1
2984-afwnc,female,52,0,0,0,0,0
0640-yjtpy,male,19,1,0,1,1,1
8096-loist,female,57,0,0,0,0,0
9764-reaff,female,60,0,0,1,0,0
7107-ubyky,female,62,0,0,1,1,1
4881-gqjtw,male,64,0,0,0,0,0
2882-wdtba,male,64,0,0,1,0,0
2091-gppiq,female,56,0,0,1,0,0
5071-fbjfs,female,61,0,0,1,1,1
2796-uuzzo,male,30,0,0,1,1,2
2429-aykko,male,52,0,0,0,0,0
9798-opfem,female,42,0,0,0,0,0
3794-nfnch,male,53,0,0,1,0,0
5193-qlvzb,male,52,0,0,0,0,0
7114-aeoze,female,53,0,0,0,0,0
5522-nykpb,male,26,1,0,1,1,3
6518-kzxcb,male,61,0,0,0,0,0
2245-adzfj,female,58,0,0,1,0,0
7776-qgyjc,female,64,0,0,1,1,5
9313-qoltz,male,31,0,0,0,0,0
4672-fotsd,male,54,0,0,0,0,0
9818-xqcuv,female,52,0,0,0,0,0
7338-eriva,male,40,0,0,0,0,0
8259-nfjtv,female,37,0,0,1,1,1
6968-gmkpr,female,39,0,0,0,0,0
4751-erman,male,43,0,0,1,0,0
1436-zmjan,female,62,0,0,1,0,0
0799-ddihe,female,24,1,0,1,1,3
3070-fnfzq,female,48,0,0,1,1,1
2812-sfxmj,male,46,0,0,0,1,3
5014-wuqmg,male,23,1,0,1,1,2
5312-tszvc,female,36,0,0,0,0,0
2782-jeebu,male,39,0,0,0,0,0
5127-bzenz,female,62,0,0,1,0,0
2720-fvbqp,female,28,1,0,1,1,1
4522-xrwwi,male,30,0,0,1,0,0
3766-ejlfl,female,55,0,0,1,1,3
5939-sxwhm,male,59,0,0,1,1,3
7643-rchxs,female,31,0,0,1,1,3
8246-shfga,male,24,1,0,0,0,0
0620-xefwh,male,41,0,0,1,1,1
6485-qxwwe,female,51,0,0,0,1,3
7321-vgnku,female,45,0,0,1,0,0
5327-cnluq,male,33,0,0,1,0,0
7552-keygt,male,53,0,0,1,0,0
5816-jmlgy,female,28,1,0,1,0,0
6265-sxwbu,male,35,0,0,1,1,2
7941-rcjow,male,34,0,0,0,0,0
2387-kdzqy,male,46,0,0,0,0,0
3584-wkttw,male,23,1,0,1,0,0
3399-bmlvw,male,40,0,0,1,0,0
1971-dtczb,female,52,0,0,1,0,0
3374-pzlxd,male,31,0,0,0,0,0
3813-dhbbb,male,39,0,0,1,0,0
2812-reyat,female,56,0,0,1,0,0
6518-pplmz,male,38,0,0,1,1,3
4939-kyypy,male,55,0,0,0,0,0
5930-gbiwp,male,46,0,0,0,0,0
6022-kouqo,female,51,0,0,1,1,2
2361-upsnd,female,45,0,0,1,0,0
6035-riiom,female,39,0,0,0,0,0
9504-dshwm,male,53,0,0,0,0,0
5035-bvcxs,male,20,1,0,0,0,0
3533-uvmom,male,56,0,0,1,0,0
9995-hotoh,male,36,0,0,1,0,0
2988-plahs,female,58,0,0,0,0,0
1371-ojcek,female,25,1,0,0,0,0
4999-iezlt,male,45,0,0,0,0,0
8883-anodq,female,44,0,0,1,1,1
2351-rrbue,female,20,1,0,1,0,0
5980-bdhpy,male,48,0,0,1,0,0
1498-dqnrx,female,46,0,0,1,0,0
9469-wejbt,male,56,0,0,1,0,0
2581-vkirt,female,57,0,0,1,0,0
2851-mmutz,female,29,1,0,0,0,0
3307-tlcud,male,36,0,0,1,0,0
6625-fleno,male,31,0,0,1,0,0
2967-mxrav,male,29,1,0,1,0,0
8189-hbvrw,female,50,0,0,0,0,0
4163-kiuhy,male,21,1,0,0,0,0
3500-nsdoa,male,35,0,0,1,0,0
1171-tykur,male,20,1,0,1,0,0
1219-nnddo,female,51,0,0,0,0,0
8388-dmkae,female,41,0,0,0,0,0
9659-qeqsy,female,26,1,0,0,0,0
5405-zmyxq,female,21,1,0,0,0,0
1442-okrje,male,40,0,0,1,1,2
4737-aqcpu,male,39,0,0,1,0,0
2808-chtdm,female,47,0,0,1,1,2
0793-tweln,female,27,1,0,0,0,0
3283-wcwxt,male,58,0,0,1,1,3
5451-mhqof,male,64,0,0,1,0,0
4836-wnfno,female,56,0,0,1,0,0
9225-bzlnz,male,64,0,0,1,0,0
0354-vxmjc,male,60,0,0,1,1,3
4422-qvija,female,52,0,0,0,1,1
4735-bjkou,female,33,0,0,0,0,0
0274-jkujr,male,21,1,0,1,1,2
5740-yhgtw,male,62,0,0,1,1,3
8917-szttj,male,31,0,0,1,1,1
1696-mzvau,male,27,1,0,1,0,0
7359-wwyjv,male,53,0,0,1,0,0
4906-zhgpk,male,49,0,0,1,0,0
3795-gwtrd,female,58,0,0,1,0,0
1298-phbti,male,40,0,0,1,1,3
6223-dhjgv,female,56,0,0,0,0,0
6961-mjkbo,male,27,1,0,0,0,0
8158-wpezg,male,20,1,0,0,0,0
0727-bnrlg,male,41,0,0,0,0,0
6435-srwbj,female,21,1,0,0,0,0
9964-wbqdj,female,19,1,0,1,0,0
6303-kfwsl,female,28,1,0,0,0,0
1702-ccfnj,male,39,0,0,1,0,0
8932-czhrq,male,40,0,0,0,0,0
0386-cwrgm,female,61,0,0,1,1,1
5515-rugkn,male,63,0,0,0,0,0
0404-ahasp,male,23,1,0,1,0,0
7279-nmvjc,female,38,0,0,0,0,0
2081-veyeh,male,42,0,0,0,0,0
9060-hjjrw,female,52,0,0,0,0,0
2587-ynles,female,52,0,0,1,1,1
7398-sknqz,female,51,0,0,1,0,0
1958-rnrks,male,62,0,0,1,0,0
5136-rgmzo,male,39,0,0,0,0,0
8345-mvdyc,female,57,0,0,0,0,0
8226-bxges,male,30,0,0,1,0,0
1015-owjki,male,46,0,0,0,0,0
2040-xbavj,male,51,0,0,1,1,1
8887-ipqnc,female,61,0,0,1,0,0
8646-jcoms,female,43,0,0,1,0,0
1222-kjnzd,male,61,0,0,1,1,1
0106-ghrqr,male,24,1,0,0,0,0
3768-vhxqo,male,19,1,0,1,0,0
8952-wcvcd,female,45,0,0,1,0,0
2418-tpeun,female,58,0,0,1,1,1
3963-ryfns,female,25,1,0,0,0,0
8540-zqgea,female,58,0,0,1,0,0
4137-jophl,female,63,0,0,0,0,0
7801-cednv,male,33,0,0,1,0,0
3658-qqjyd,male,56,0,0,0,0,0
1803-bgnbd,female,59,0,0,0,0,0
6950-twmyb,male,31,0,0,1,1,8
5848-fhrfc,female,49,0,0,0,0,0
2243-fnmmi,male,20,1,0,0,0,0
2511-morqy,male,46,0,0,1,0,0
5356-kzckt,male,42,0,0,0,0,0
9470-xccem,male,41,0,0,1,1,3
6519-cfdbx,female,31,0,0,0,0,0
3902-mivle,male,35,0,0,1,0,0
0409-wtmpl,female,35,0,0,1,0,0
8763-kiafh,female,37,0,0,1,0,0
3669-whafy,female,57,0,0,1,0,0
3055-vtcgs,female,35,0,0,0,0,0
3144-kmtwz,male,40,0,0,1,0,0
2007-qvgaw,female,51,0,0,1,1,1
5207-plstk,male,32,0,0,1,1,2
2155-amqrx,female,37,0,0,0,0,0
6181-axxyf,male,54,0,0,1,1,2
5091-hfazw,female,36,0,0,0,0,0
1568-ljszu,male,39,0,0,1,0,0
7416-cktep,female,54,0,0,1,0,0
2586-cwxvv,male,45,0,0,1,0,0
2348-kcjlt,female,60,0,0,1,0,0
8401-emuwf,male,64,0,0,1,1,1
4193-ibksw,male,27,1,0,1,1,1
5377-ndtou,female,26,1,0,1,0,0
2474-lcnue,female,20,1,0,1,0,0
0839-qnxme,female,35,0,0,0,0,0
6650-vjonk,male,54,0,0,0,0,0
2178-pmgcj,male,22,1,0,0,0,0
7492-tafjd,male,26,1,0,1,0,0
2773-madbq,female,46,0,0,0,0,0
6016-lvtjq,female,39,0,0,1,1,1
7860-ksugx,male,25,1,0,1,0,0
8966-kzxxa,male,48,0,0,1,1,1
5149-qyttu,female,35,0,0,1,1,1
2085-bojki,male,33,0,0,1,0,0
0817-hsuse,male,26,1,0,0,0,0
5442-pptjy,male,44,0,0,1,1,3
1927-qewmy,female,51,0,0,1,0,0
1663-mhlhe,male,33,0,0,0,0,0
4450-mdzfx,male,50,0,0,1,1,4
6701-dhkwq,female,38,0,0,1,0,0
7554-akdqf,female,27,1,0,1,0,0
0794-yvsge,male,29,1,0,1,1,1
5423-bhixo,female,42,0,0,0,0,0
6908-vvyhm,male,52,0,0,1,0,0
2959-eexwb,female,54,0,0,1,1,2
1839-umack,male,20,1,0,0,0,0
3030-ydnrm,male,64,0,0,0,0,0
7321-kksdu,male,38,0,0,0,1,2
8286-afuyi,male,33,0,0,0,0,0
8356-wuaoj,female,25,1,0,1,0,0
9350-zxyjc,female,24,1,0,0,0,0
8958-jptrr,female,23,1,0,1,0,0
6959-gqegv,male,61,0,0,0,0,0
3173-wssue,female,22,1,0,1,1,2
1265-hvpzb,male,49,0,0,1,0,0
4115-umjfq,male,37,0,0,0,0,0
7369-trpfd,male,62,0,0,0,0,0
1098-kfqec,female,24,1,0,1,1,2
7190-xhtwj,female,48,0,0,0,0,0
5296-bfcyd,male,35,0,0,1,1,2
9359-janws,female,22,1,0,1,0,0
3279-dyzqm,male,21,1,0,1,1,3
9575-iwcaz,male,37,0,0,1,0,0
7940-uqqug,female,42,0,0,1,1,2
3961-sxaxy,male,49,0,0,0,0,0
7010-brbuu,male,48,0,0,1,1,1
3566-hjgpk,male,50,0,0,0,0,0
3062-icyzq,female,41,0,0,1,1,3
9938-prcvk,female,45,0,0,1,1,1
0973-kyvnf,female,59,0,0,1,0,0
9637-cdtkz,male,64,0,0,1,0,0
3946-jewrq,male,21,1,0,1,0,0
7873-cvmaw,male,61,0,0,0,0,0
0463-wzzko,male,23,1,0,0,0,0
4524-qcssm,male,39,0,0,0,0,0
5832-exgtt,male,28,1,0,1,1,3
2039-jondj,male,50,0,0,0,0,0
7217-jyhoq,male,30,0,0,1,1,2
6695-frvec,male,60,0,0,1,0,0
9894-qmimj,female,55,0,0,0,0,0
8069-yqqaj,male,63,0,0,0,0,0
3466-waesx,male,46,0,0,0,1,2
9281-pkkze,female,47,0,0,1,0,0
3638-vbzta,male,62,0,0,0,0,0
7459-imvyu,male,51,0,0,0,0,0
8563-oymqy,male,49,0,0,0,0,0
0754-eebdc,male,25,1,0,1,1,1
5777-zpqnc,female,35,0,0,0,0,0
1951-ieyxm,male,57,0,0,1,0,0
3318-nmqxl,male,58,0,0,0,0,0
1022-rkxdr,female,38,0,0,0,0,0
2361-fjwno,male,55,0,0,0,0,0
2272-uoini,female,44,0,0,0,0,0
8232-utfoz,male,24,1,0,0,0,0
3750-yhryo,male,64,0,0,1,0,0
6637-kyrcv,female,22,1,0,1,1,1
5668-meisb,female,57,0,0,1,1,1
0129-qmpdr,male,64,0,0,1,0,0
5356-csvsq,female,20,1,0,0,0,0
3221-cjmsg,male,45,0,0,0,0,0
2801-nisei,male,28,1,0,0,0,0
4623-zkhly,male,43,0,0,1,0,0
6732-vaile,male,33,0,0,1,0,0
8201-aaxcb,male,55,0,0,1,1,3
7696-cftat,male,24,1,0,1,1,3
2123-vscot,female,39,0,0,1,0,0
2018-qkygt,male,19,1,0,1,1,3
2792-vppet,male,28,1,0,0,0,0
7409-jurkq,female,29,1,0,1,0,0
3247-mhjkm,male,27,1,0,0,0,0
1964-svlea,male,59,0,0,0,0,0
7297-dvyga,female,61,0,0,0,0,0
2239-cgbuz,female,56,0,0,1,0,0
0854-uyhzd,female,21,1,0,1,1,3
7243-lcggz,female,28,1,0,0,0,0
8267-kfgyd,male,53,0,0,0,1,1
4890-vmuav,male,46,0,0,0,0,0
9261-wdcaf,male,64,0,0,0,0,0
3764-mnmoi,male,49,0,0,0,0,0
7442-ygzfk,male,31,0,0,0,0,0
8229-bujhx,female,60,0,0,1,1,1
7449-hvpiv,male,38,0,0,1,1,3
8466-pzblh,male,32,0,0,1,1,3
8735-ijjeg,male,27,1,0,1,0,0
0019-efaep,female,32,0,0,0,0,0
5619-ptmik,female,25,1,0,1,0,0
3737-xbqdd,male,57,0,0,0,0,0
5882-cmazq,female,52,0,0,1,1,2
5846-qfdfi,female,21,1,0,1,1,1
4445-kwokw,female,23,1,0,0,0,0
3511-appbj,male,21,1,0,0,0,0
7967-hycde,male,26,1,0,0,0,0
2430-rryuw,male,32,0,0,0,0,0
5447-wzafp,female,22,1,0,0,0,0
5110-chopy,female,61,0,0,0,0,0
4425-owhwb,female,32,0,0,0,0,0
7892-qvykw,female,25,1,0,1,1,1
9675-icxct,male,23,1,0,1,0,0
4703-mqykt,male,43,0,0,0,0,0
0602-dduml,female,21,1,0,0,0,0
2208-mpxio,female,42,0,0,1,1,2
1960-uycnn,male,35,0,0,0,0,0
3190-fzatl,male,49,0,0,0,1,5
7336-rllrh,male,42,0,0,1,0,0
7710-jsyoa,female,59,0,0,1,1,1
9885-mfvsu,female,59,0,0,1,0,0
0607-mvmgc,male,33,0,0,1,0,0
3365-saigs,female,60,0,0,0,0,0
8022-becsi,male,62,0,0,0,0,0
9993-lhieb,male,21,1,0,1,0,0
0266-clzkz,female,45,0,0,1,1,3
3977-qcrsl,female,30,0,0,0,0,0
0017-dinoc,male,47,0,0,0,0,0
7639-oplng,male,56,0,0,1,0,0
1492-qgclu,male,51,0,0,1,1,2
7328-owmom,female,63,0,0,0,0,0
4418-lzmsv,male,56,0,0,1,1,3
5155-azqpb,female,33,0,0,1,1,1
1087-gruyi,male,62,0,0,1,0,0
0181-ritdd,male,42,0,0,1,1,3
5989-pgkjb,female,40,0,0,0,0,0
8272-onjlv,male,57,0,0,0,0,0
1488-pbljn,female,63,0,0,1,1,1
3778-foaqw,female,33,0,0,1,0,0
4452-rohmo,female,64,0,0,0,0,0
3090-letty,male,54,0,0,0,1,2
5349-azpew,female,40,0,0,1,1,3
9720-jjjor,male,20,1,0,1,0,0
8100-hzzlj,female,26,1,0,0,1,1
7398-hpyzq,male,30,0,0,1,0,0
2550-qhzgp,male,48,0,0,0,0,0
7519-jtwqh,female,30,0,0,0,0,0
2538-oimxf,female,29,1,0,0,1,1
8543-msdmf,male,36,0,0,0,0,0
1170-sasml,female,33,0,0,1,0,0
4872-jcvca,female,44,0,0,1,0,0
5346-bzchp,female,19,1,0,1,1,2
2038-llmlm,female,35,0,0,0,0,0
1216-bgtsp,male,30,0,0,0,0,0
4138-naxed,male,54,0,0,0,0,0
0744-bikkf,male,39,0,0,0,0,0
7483-iqwib,male,33,0,0,1,1,1
5248-kwlar,male,31,0,0,1,0,0
7996-mhxlw,female,51,0,0,0,0,0
7833-pkihd,male,59,0,0,1,0,0
7061-ovmim,female,57,0,0,1,0,0
5153-rthkf,female,26,1,0,0,0,0
1852-qswcd,male,62,0,0,1,1,1
9079-lwtfd,male,50,0,0,0,0,0
3392-ehmnk,female,53,0,0,1,1,3
5986-wwxdv,male,42,0,0,0,0,0
3061-bckyi,male,27,1,0,0,0,0
7228-paqpd,female,19,1,0,0,0,0
7746-qyvco,male,57,0,0,1,0,0
5804-hyiez,male,40,0,0,1,1,1
3486-khmli,male,53,0,0,0,1,1
6784-xyjae,female,38,0,0,0,0,0
3933-dqpwx,female,48,0,0,0,0,0
6661-eipzc,female,38,0,0,1,1,1
8957-thmoa,female,40,0,0,0,1,3
2251-pylpb,male,34,0,0,1,0,0
5555-rnpgt,male,61,0,0,0,1,3
1057-foglz,female,44,0,0,0,0,0
8087-lgyhq,male,40,0,0,0,0,0
4137-btikl,male,55,0,0,0,0,0
2190-bcxec,female,61,0,0,1,0,0
6227-fbdxh,male,50,0,0,1,0,0
2911-wdxmv,male,29,1,0,0,1,3
4547-fzjwe,male,24,1,0,1,0,0
7422-wnbty,male,35,0,0,1,0,0
0842-iwycp,female,19,1,0,0,0,0
3521-htqtv,male,54,0,0,0,0,0
3744-zbhon,female,64,0,0,0,0,0
3373-diuun,male,58,0,0,1,1,3
8383-sghju,female,41,0,0,0,0,0
7607-qkktj,male,25,1,0,1,1,2
7707-pybbh,male,49,0,0,0,0,0
8984-hpemb,female,58,0,0,0,0,0
4139-detxs,female,53,0,0,1,0,0
9779-dpnej,female,59,0,0,1,1,3
9805-filkb,male,44,0,0,1,0,0
5793-yoljn,female,53,0,0,1,1,3
0673-iguqo,male,26,1,0,0,0,0
4123-fcvcb,female,23,1,0,0,0,0
8819-imisp,male,43,0,0,0,0,0
8311-ueuab,female,24,1,0,1,0,0
5858-eafcz,male,45,0,0,0,0,0
1163-onyey,male,61,0,0,1,1,2
5656-mjefc,male,48,0,0,1,0,0
6082-oqfba,male,62,0,0,1,0,0
8974-ovacp,female,40,0,0,0,0,0
4010-ylmvt,female,25,1,0,0,0,0
1379-frveb,male,31,0,0,0,1,1
8612-gxidd,male,55,0,0,1,1,3
6288-chqjb,female,21,1,0,1,0,0
8160-howox,female,30,0,0,0,0,0
6648-inwps,male,30,0,0,1,1,3
4223-bkeor,female,55,0,0,0,0,0
1763-wqfuk,male,45,0,0,0,0,0
1391-ubdar,male,27,1,0,0,0,0
8894-jvdcv,female,39,0,0,0,0,0
2023-vqfdl,male,42,0,0,0,0,0
1345-gkdzz,male,20,1,0,0,1,1
2014-mkgmh,female,45,0,0,0,0,0
5628-fcgyg,male,46,0,0,0,0,0
2560-wbwxf,male,45,0,0,0,0,0
0248-ipdfw,female,19,1,0,0,0,0
7978-dkuqh,female,26,1,0,1,0,0
4335-upjsi,female,57,0,0,0,1,1
1784-ezdkj,male,31,0,0,1,0,0
9297-fvvdh,female,33,0,0,1,0,0
8007-yypwd,female,52,0,0,0,0,0
7101-hrblj,female,25,1,0,1,0,0
6635-cpnun,male,25,1,0,1,0,0
5453-ybtwv,male,52,0,0,1,1,2
5039-lzrqt,female,52,0,0,0,0,0
6418-piqsp,female,49,0,0,1,0,0
8220-ocufy,female,30,0,0,0,0,0
3995-wfcsm,female,28,1,0,0,0,0
1895-qtkdo,female,38,0,0,0,0,0
2038-oeqzh,male,63,0,0,0,0,0
1178-pzgab,female,45,0,0,0,0,0
2626-veewg,male,48,0,0,1,1,2
1657-dymbm,male,35,0,0,1,0,0
7311-mqjch,female,54,0,0,0,0,0
1136-xgequ,female,53,0,0,1,0,0
2530-fmfxo,male,38,0,0,1,1,1
6844-dzkrf,male,61,0,0,0,0,0
5970-ghjaw,male,40,0,0,1,1,2
8879-xuahx,male,42,0,0,1,0,0
3689-mozgr,female,30,0,0,0,0,0
4195-pngzs,male,23,1,0,1,1,3
5003-xzwwo,male,32,0,0,1,0,0
6922-ncedi,male,38,0,0,0,0,0
9891-nqdbd,female,22,1,0,1,0,0
6131-iunxn,female,47,0,0,1,1,2
8548-awofc,male,21,1,0,1,0,0
9798-dryds,female,52,0,0,1,0,0
8532-uefwh,male,61,0,0,1,1,2
6296-ddoor,female,19,1,0,0,0,0
7951-vrdvk,female,26,1,0,0,0,0
4815-yosuk,male,22,1,0,1,1,2
4365-msdyn,male,38,0,0,1,0,0
7036-tydec,female,44,0,0,0,0,0
5802-adbrc,female,57,0,0,1,0,0
8076-fezkj,male,58,0,0,0,0,0
5197-ypybz,female,39,0,0,1,1,2
4312-gvynh,female,46,0,0,1,0,0
0839-jtcud,female,31,0,0,1,0,0
5494-wozrz,female,40,0,0,1,0,0
2234-eofpt,male,48,0,0,1,0,0
8619-ijndk,female,64,0,0,1,0,0
8378-lkjaf,male,34,0,0,1,1,1
1153-gnolc,male,62,0,0,0,0,0
3298-qeica,female,27,1,0,1,0,0
0788-dxbfy,male,54,0,0,1,0,0
3496-lfszu,male,40,0,0,1,0,0
5242-uowhd,male,24,1,0,1,1,2
6479-szplm,male,26,1,0,1,1,2
8097-vbqtz,male,61,0,0,0,0,0
4500-hkann,male,33,0,0,1,0,0
9917-kwrbe,female,28,1,0,1,0,0
2212-lyask,male,25,1,0,1,0,0
1393-imkzg,female,50,0,0,0,0,0
8069-rhuxk,female,55,0,0,1,0,0
2908-wgaxl,female,40,0,0,1,1,2
3378-ajrao,male,44,0,0,1,0,0
6050-ffxes,female,51,0,0,1,0,0
0362-raoqo,female,48,0,0,0,0,0
9554-dfkic,male,50,0,0,1,1,2
5527-achso,female,38,0,0,0,0,0
0829-ddvlk,female,58,0,0,0,0,0
1399-ubqiu,male,35,0,0,0,0,0
1813-jlkwr,female,47,0,0,1,0,0
9537-vhdta,female,42,0,0,0,1,3
4957-tialw,female,26,1,0,0,0,0
2054-pjock,female,32,0,0,0,0,0
9150-hepmb,male,57,0,0,0,0,0
9030-qgznl,female,31,0,0,0,0,0
3126-wqmgh,female,19,1,0,1,0,0
7176-wrtnx,male,51,0,0,0,0,0
9239-gzhze,female,25,1,0,1,0,0
7205-baiad,female,42,0,0,0,0,0
8064-ravoh,male,44,0,0,0,1,3
8963-jlgjt,male,20,1,0,0,1,1
2135-dqwaq,female,37,0,0,0,0,0
4056-qhxhz,female,49,0,0,1,1,2
7401-jixnm,female,27,1,0,1,0,0
9339-fiijl,male,57,0,0,1,0,0
6670-mfrpk,male,53,0,0,1,1,1
6177-pevra,female,58,0,0,0,0,0
4813-hqmgz,female,54,0,0,1,0,0
7579-kkloe,male,59,0,0,1,0,0
8402-eivqs,male,40,0,0,1,0,0
4947-dsmxk,male,28,1,0,1,1,2
0002-orfbo,female,37,0,0,1,0,0
3324-oirto,male,23,1,0,1,1,3
5414-ofqcb,male,34,0,0,0,0,0
4967-wpncf,male,36,0,0,0,0,0
8499-brxtd,male,28,1,0,0,0,0
9154-qdgth,male,20,1,0,1,1,2
8197-bfwvu,female,62,0,0,1,0,0
2577-gvsil,male,61,0,0,1,0,0
9367-oiuxp,male,28,1,0,0,0,0
6770-uaygj,female,23,1,0,1,1,2
7928-vjyab,male,44,0,0,1,1,1
1187-wilmm,male,39,0,0,1,0,0
1306-rpwxz,female,60,0,0,0,1,3
3097-pywxl,female,30,0,0,1,1,2
2266-sjnat,female,21,1,0,1,0,0
2972-ydyuw,female,47,0,0,0,0,0
1104-fejam,male,52,0,0,1,1,2
2809-ilcyt,female,56,0,0,1,0,0
5499-ecutn,female,49,0,0,1,0,0
3113-iwhlc,male,24,1,0,0,0,0
