customer_id,city,zip_code
6518-kzxcb,cassel,96016
2245-adzfj,castella,96017
7776-qgyjc,shasta lake,96019
9313-qoltz,chester,96020
4672-fotsd,dorris,96023
9818-xqcuv,dunsmuir,96025
7338-eriva,etna,96027
8259-nfjtv,flournoy,96029
6968-gmkpr,french gulch,96033
4751-erman,gazelle,96034
1436-zmjan,gerber,96035
0799-ddihe,grenada,96038
3070-fnfzq,happy camp,96039
2812-sfxmj,hat creek,96040
5014-wuqmg,hornbrook,96044
5312-tszvc,hyampom,96046
2782-jeebu,los molinos,96055
5127-bzenz,mcarthur,96056
2720-fvbqp,mccloud,96057
4522-xrwwi,manton,96059
3766-ejlfl,mill creek,96061
5939-sxwhm,millville,96062
7643-rchxs,montgomery creek,96065
8246-shfga,mount shasta,96067
0620-xefwh,oak run,96069
6485-qxwwe,old station,96071
7321-vgnku,paskenta,96074
5327-cnluq,paynes creek,96075
7552-keygt,platina,96076
5816-jmlgy,red bluff,96080
2927-qrrqv,scott bar,96085
6265-sxwbu,shingletown,96088
7941-rcjow,tehama,96090
2387-kdzqy,weaverville,96093
3584-wkttw,weed,96094
3399-bmlvw,whitmore,96096
1971-dtczb,yreka,96097
3374-pzlxd,blairsden graeagle,96103
3813-dhbbb,cedarville,96104
2812-reyat,chilcoot,96105
6518-pplmz,clio,96106
4939-kyypy,coleville,96107
5930-gbiwp,doyle,96109
6022-kouqo,eagleville,96110
2361-upsnd,herlong,96113
6035-riiom,janesville,96114
9504-dshwm,litchfield,96117
5035-bvcxs,loyalton,96118
3533-uvmom,markleeville,96120
1478-vpoad,calpine,96124
9995-hotoh,sierra city,96125
2988-plahs,sierraville,96126
1371-ojcek,standish,96128
4999-iezlt,susanville,96130
8883-anodq,termo,96132
2351-rrbue,tulelake,96134
5980-bdhpy,wendel,96136
1498-dqnrx,westwood,96137
9469-wejbt,carnelian bay,96140
2581-vkirt,kings beach,96143
2851-mmutz,tahoe vista,96148
3307-tlcud,los angeles,90001
6625-fleno,los angeles,90002
2967-mxrav,los angeles,90003
8189-hbvrw,los angeles,90005
4163-kiuhy,los angeles,90006
3500-nsdoa,los angeles,90008
1171-tykur,los angeles,90010
1219-nnddo,los angeles,90015
8388-dmkae,los angeles,90016
4403-bwpay,los angeles,90017
9659-qeqsy,los angeles,90018
5405-zmyxq,los angeles,90019
1442-okrje,los angeles,90021
4737-aqcpu,los angeles,90022
2808-chtdm,los angeles,90024
0793-tweln,los angeles,90026
3283-wcwxt,los angeles,90027
5451-mhqof,los angeles,90031
4836-wnfno,los angeles,90032
9225-bzlnz,los angeles,90033
0354-vxmjc,los angeles,90034
4422-qvija,los angeles,90035
8332-osjdw,los angeles,90038
4735-bjkou,los angeles,90039
0274-jkujr,los angeles,90040
5740-yhgtw,los angeles,90041
8917-szttj,los angeles,90042
1696-mzvau,los angeles,90043
7359-wwyjv,los angeles,90044
4906-zhgpk,los angeles,90046
3795-gwtrd,los angeles,90048
1298-phbti,los angeles,90049
6223-dhjgv,los angeles,90056
6961-mjkbo,los angeles,90057
8158-wpezg,los angeles,90061
0727-bnrlg,los angeles,90064
6435-srwbj,los angeles,90068
9964-wbqdj,west hollywood,90069
6303-kfwsl,los angeles,90071
1702-ccfnj,los angeles,90077
8932-czhrq,bell,90201
0386-cwrgm,beverly hills,90210
5515-rugkn,beverly hills,90211
0404-ahasp,beverly hills,90212
7279-nmvjc,compton,90220
2081-veyeh,compton,90221
9060-hjjrw,culver city,90232
2587-ynles,downey,90240
7398-sknqz,downey,90241
1958-rnrks,el segundo,90245
5136-rgmzo,gardena,90247
8345-mvdyc,gardena,90248
8226-bxges,gardena,90249
1015-owjki,lawndale,90260
2040-xbavj,malibu,90263
8887-ipqnc,manhattan beach,90266
8646-jcoms,maywood,90270
1222-kjnzd,palos verdes peninsula,90274
0106-ghrqr,rancho palos verdes,90275
3768-vhxqo,redondo beach,90278
8952-wcvcd,south gate,90280
2418-tpeun,topanga,90290
3963-ryfns,venice,90291
8540-zqgea,playa del rey,90293
4137-jophl,inglewood,90302
7801-cednv,inglewood,90304
3658-qqjyd,santa monica,90401
1803-bgnbd,santa monica,90402
6950-twmyb,santa monica,90404
5848-fhrfc,santa monica,90405
2243-fnmmi,torrance,90501
2511-morqy,torrance,90502
5356-kzckt,torrance,90503
9470-xccem,torrance,90504
6519-cfdbx,torrance,90505
3902-mivle,whittier,90601
0409-wtmpl,whittier,90602
8763-kiafh,whittier,90603
3669-whafy,whittier,90604
3055-vtcgs,whittier,90605
3144-kmtwz,whittier,90606
2007-qvgaw,cypress,90630
5207-plstk,la habra,90631
2155-amqrx,norwalk,90650
6181-axxyf,pico rivera,90660
5091-hfazw,santa fe springs,90670
1568-ljszu,harbor city,90710
7416-cktep,lakewood,90715
2586-cwxvv,hawaiian gardens,90716
2348-kcjlt,los alamitos,90720
8401-emuwf,paramount,90723
4193-ibksw,san pedro,90731
5377-ndtou,san pedro,90732
2474-lcnue,sunset beach,90742
0839-qnxme,surfside,90743
3506-ovlkd,wilmington,90744
6650-vjonk,carson,90746
2178-pmgcj,long beach,90802
7492-tafjd,long beach,90803
2773-madbq,long beach,90804
6016-lvtjq,long beach,90805
7860-ksugx,long beach,90806
8966-kzxxa,long beach,90807
5149-qyttu,long beach,90814
2085-bojki,long beach,90822
0817-hsuse,altadena,91001
5442-pptjy,arcadia,91006
1927-qewmy,arcadia,91007
1663-mhlhe,duarte,91010
4450-mdzfx,monrovia,91016
6701-dhkwq,montrose,91020
7554-akdqf,sierra madre,91024
0794-yvsge,pasadena,91101
5423-bhixo,pasadena,91103
6908-vvyhm,pasadena,91104
2959-eexwb,pasadena,91105
1839-umack,pasadena,91106
3030-ydnrm,pasadena,91107
7321-kksdu,san marino,91108
8286-afuyi,glendale,91203
8356-wuaoj,glendale,91205
9350-zxyjc,la crescenta,91214
8958-jptrr,calabasas,91302
6959-gqegv,canoga park,91303
3173-wssue,canoga park,91304
1265-hvpzb,winnetka,91306
4115-umjfq,west hills,91307
7369-trpfd,chatsworth,91311
1098-kfqec,encino,91316
7190-xhtwj,newbury park,91320
5296-bfcyd,san fernando,91340
9359-janws,north hills,91343
3279-dyzqm,santa clarita,91350
9575-iwcaz,valencia,91354
7940-uqqug,thousand oaks,91360
3961-sxaxy,thousand oaks,91362
7010-brbuu,woodland hills,91364
3566-hjgpk,woodland hills,91367
3062-icyzq,oak park,91377
9938-prcvk,stevenson ranch,91381
0973-kyvnf,castaic,91384
5129-hhmzc,van nuys,91401
9637-cdtkz,fallbrook,92028
3946-jewrq,sherman oaks,91403
7873-cvmaw,van nuys,91405
0463-wzzko,van nuys,91406
4524-qcssm,encino,91436
5832-exgtt,burbank,91501
2039-jondj,burbank,91504
7217-jyhoq,burbank,91505
6695-frvec,burbank,91506
9894-qmimj,north hollywood,91602
8069-yqqaj,studio city,91604
3466-waesx,rancho cucamonga,91701
9281-pkkze,azusa,91702
3638-vbzta,baldwin park,91706
7459-imvyu,chino hills,91709
8563-oymqy,covina,91722
0754-eebdc,covina,91723
5777-zpqnc,covina,91724
1951-ieyxm,rancho cucamonga,91730
3318-nmqxl,el monte,91731
1022-rkxdr,south el monte,91733
2361-fjwno,rancho cucamonga,91737
2272-uoini,rancho cucamonga,91739
8232-utfoz,glendora,91740
3750-yhryo,glendora,91741
6637-kyrcv,la puente,91744
5668-meisb,hacienda heights,91745
0129-qmpdr,la puente,91746
7188-cbbba,rowland heights,91748
5356-csvsq,la verne,91750
3221-cjmsg,mira loma,91752
2801-nisei,mt baldy,91759
4623-zkhly,ontario,91762
6732-vaile,montclair,91763
8201-aaxcb,ontario,91764
7696-cftat,diamond bar,91765
2123-vscot,pomona,91767
2018-qkygt,san gabriel,91775
2792-vppet,san gabriel,91776
7409-jurkq,temple city,91780
3247-mhjkm,upland,91784
1964-svlea,upland,91786
7297-dvyga,west covina,91790
2239-cgbuz,west covina,91791
0854-uyhzd,west covina,91792
7243-lcggz,alhambra,91801
8267-kfgyd,alhambra,91803
4890-vmuav,alpine,91901
9261-wdcaf,bonita,91902
3764-mnmoi,boulevard,91905
7442-ygzfk,campo,91906
8229-bujhx,chula vista,91911
7449-hvpiv,chula vista,91913
5504-wsiur,chula vista,91914
8466-pzblh,descanso,91916
8735-ijjeg,guatay,91931
0564-muuqk,imperial beach,91932
0701-rfgfi,la mesa,91941
0019-efaep,la mesa,91942
5619-ptmik,lemon grove,91945
3737-xbqdd,mount laguna,91948
5882-cmazq,national city,91950
5846-qfdfi,pine valley,91962
4445-kwokw,potrero,91963
3511-appbj,spring valley,91977
7967-hycde,spring valley,91978
2430-rryuw,tecate,91980
5447-wzafp,carlsbad,92008
5110-chopy,carlsbad,92009
4425-owhwb,el cajon,92019
7892-qvykw,el cajon,92020
9675-icxct,el cajon,92021
4703-mqykt,escondido,92025
0602-dduml,fallbrook,92028
2208-mpxio,escondido,92029
1960-uycnn,julian,92036
3190-fzatl,lakeside,92040
7336-rllrh,oceanside,92054
7710-jsyoa,pala,92059
9885-mfvsu,poway,92064
0607-mvmgc,ranchita,92066
3365-saigs,rancho santa fe,92067
8022-becsi,santa ysabel,92070
9993-lhieb,solana beach,92075
0266-clzkz,san marcos,92078
3977-qcrsl,warner springs,92086
0017-dinoc,rancho santa fe,92091
7639-oplng,san diego,92107
1492-qgclu,san diego,92109
7328-owmom,san diego,92111
4418-lzmsv,san diego,92113
5155-azqpb,san diego,92114
1087-gruyi,san diego,92116
2546-kzaat,san diego,92119
0181-ritdd,san diego,92120
5989-pgkjb,san diego,92121
8272-onjlv,san diego,92123
1488-pbljn,san diego,92124
3778-foaqw,san diego,92127
4452-rohmo,san diego,92128
3090-letty,san diego,92130
5349-azpew,san diego,92131
9720-jjjor,san ysidro,92173
8100-hzzlj,indio,92201
7398-hpyzq,beaumont,92223
3546-gheae,blythe,92225
2550-qhzgp,calexico,92231
7519-jtwqh,calipatria,92233
2538-oimxf,cathedral city,92234
8543-msdmf,coachella,92236
1170-sasml,desert hot springs,92240
4872-jcvca,desert hot springs,92241
5346-bzchp,earp,92242
2038-llmlm,el centro,92243
1216-bgtsp,imperial,92251
4138-naxed,joshua tree,92252
0744-bikkf,mecca,92254
7483-iqwib,morongo valley,92256
5248-kwlar,niland,92257
7996-mhxlw,ocotillo,92259
7833-pkihd,palm desert,92260
7061-ovmim,palm springs,92262
5153-rthkf,palm springs,92264
1852-qswcd,palo verde,92266
9079-lwtfd,pioneertown,92268
3392-ehmnk,thermal,92274
5986-wwxdv,salton city,92275
3061-bckyi,thousand palms,92276
7228-paqpd,escondido,92027
7746-qyvco,white water,92282
5804-hyiez,winterhaven,92283
5934-tssau,landers,92285
3486-khmli,adelanto,92301
6784-xyjae,fort irwin,92310
3933-dqpwx,barstow,92311
6661-eipzc,grand terrace,92313
8957-thmoa,big bear city,92314
2251-pylpb,big bear lake,92315
5555-rnpgt,bloomington,92316
1057-foglz,calimesa,92320
8087-lgyhq,crestline,92325
4137-btikl,daggett,92327
2190-bcxec,death valley,92328
6227-fbdxh,essex,92332
2911-wdxmv,fontana,92335
4547-fzjwe,forest falls,92339
7422-wnbty,green valley lake,92341
0842-iwycp,helendale,92342
3521-htqtv,hesperia,92345
3744-zbhon,highland,92346
3373-diuun,hinkley,92347
8383-sghju,lake arrowhead,92352
7607-qkktj,loma linda,92354
7707-pybbh,lucerne valley,92356
8984-hpemb,lytle creek,92358
4139-detxs,needles,92363
9779-dpnej,nipton,92364
9805-filkb,temecula,92592
5793-yoljn,oro grande,92368
0673-iguqo,phelan,92371
4123-fcvcb,pinon hills,92372
8819-imisp,redlands,92373
8311-ueuab,rialto,92376
5858-eafcz,rialto,92377
1163-onyey,shoshone,92384
5656-mjefc,victorville,92392
6082-oqfba,victorville,92394
8974-ovacp,yermo,92398
4010-ylmvt,yucaipa,92399
1379-frveb,san bernardino,92401
8612-gxidd,san bernardino,92404
6288-chqjb,san bernardino,92405
8160-howox,san bernardino,92407
6648-inwps,san bernardino,92410
4223-bkeor,san bernardino,92411
1763-wqfuk,riverside,92503
1391-ubdar,riverside,92504
8894-jvdcv,riverside,92505
2023-vqfdl,riverside,92506
1345-gkdzz,riverside,92507
2014-mkgmh,riverside,92508
5628-fcgyg,riverside,92509
2560-wbwxf,march air reserve base,92518
0248-ipdfw,lake elsinore,92530
7978-dkuqh,lake elsinore,92532
4335-upjsi,aguanga,92536
1784-ezdkj,hemet,92544
9297-fvvdh,hemet,92545
8007-yypwd,homeland,92548
7101-hrblj,idyllwild,92549
6635-cpnun,moreno valley,92553
5453-ybtwv,moreno valley,92557
5039-lzrqt,mountain center,92561
6418-piqsp,perris,92570
8220-ocufy,perris,92571
3995-wfcsm,san jacinto,92582
1895-qtkdo,san jacinto,92583
2038-oeqzh,menifee,92584
1178-pzgab,sun city,92585
2626-veewg,sun city,92587
1657-dymbm,temecula,92591
7311-mqjch,temecula,92592
1136-xgequ,winchester,92596
2530-fmfxo,irvine,92602
6844-dzkrf,irvine,92604
5970-ghjaw,irvine,92612
8879-xuahx,irvine,92614
3689-mozgr,irvine,92618
4195-pngzs,irvine,92620
5003-xzwwo,capistrano beach,92624
6922-ncedi,costa mesa,92627
9891-nqdbd,lake forest,92630
6131-iunxn,huntington beach,92646
8548-awofc,huntington beach,92647
9798-dryds,huntington beach,92648
8532-uefwh,huntington beach,92649
6296-ddoor,laguna beach,92651
7951-vrdvk,laguna hills,92653
4815-yosuk,aliso viejo,92656
4365-msdyn,san clemente,92672
7036-tydec,san clemente,92673
5802-adbrc,san juan capistrano,92675
8076-fezkj,silverado,92676
5197-ypybz,laguna niguel,92677
4312-gvynh,westminster,92683
0839-jtcud,mission viejo,92691
5494-wozrz,mission viejo,92692
2234-eofpt,santa ana,92701
8619-ijndk,santa ana,92703
8378-lkjaf,santa ana,92704
1153-gnolc,santa ana,92707
3298-qeica,fountain valley,92708
0788-dxbfy,tustin,92780
3496-lfszu,anaheim,92801
5242-uowhd,anaheim,92802
6479-szplm,anaheim,92805
8097-vbqtz,anaheim,92806
4500-hkann,anaheim,92807
9917-kwrbe,anaheim,92808
2212-lyask,brea,92823
1393-imkzg,fullerton,92831
8069-rhuxk,fullerton,92832
2908-wgaxl,fullerton,92835
3378-ajrao,garden grove,92840
6050-ffxes,garden grove,92844
0362-raoqo,norco,92860
9554-dfkic,villa park,92861
5527-achso,orange,92865
0829-ddvlk,orange,92866
1399-ubqiu,orange,92867
1813-jlkwr,orange,92868
9537-vhdta,corona,92879
4957-tialw,corona,92880
2054-pjock,corona,92881
9150-hepmb,corona,92882
9030-qgznl,corona,92883
3126-wqmgh,yorba linda,92887
7176-wrtnx,ventura,93004
9239-gzhze,carpinteria,93013
7205-baiad,fillmore,93015
8064-ravoh,oxnard,93030
0219-qaerp,oxnard,93033
8963-jlgjt,santa barbara,93105
2135-dqwaq,santa barbara,93111
4056-qhxhz,goleta,93117
7401-jixnm,arvin,93203
9339-fiijl,avenal,93204
6670-mfrpk,coalinga,93210
6177-pevra,corcoran,93212
4813-hqmgz,ducor,93218
7579-kkloe,earlimart,93219
8402-eivqs,frazier park,93222
4947-dsmxk,farmersville,93223
7245-niiwq,fellows,93224
0002-orfbo,frazier park,93225
3324-oirto,glennville,93226
5414-ofqcb,hanford,93230
4967-wpncf,huron,93234
8499-brxtd,kernville,93238
9154-qdgth,kettleman city,93239
8197-bfwvu,lake isabella,93240
2577-gvsil,lamont,93241
9367-oiuxp,laton,93242
6770-uaygj,lebec,93243
6463-hhxjr,lemon cove,93244
7928-vjyab,lemoore,93245
1187-wilmm,lindsay,93247
1306-rpwxz,mc farland,93250
3097-pywxl,new cuyama,93254
2266-sjnat,temecula,92592
2972-ydyuw,posey,93260
1104-fejam,richgrove,93261
2809-ilcyt,sequoia national park,93262
5499-ecutn,shafter,93263
4981-fltmf,springville,93265
3113-iwhlc,strathmore,93267
4277-bwbml,three rivers,93271
0234-tevtt,tulare,93274
4304-tspvk,tupman,93276
1552-aagrx,visalia,93277
2637-fkfsy,wasco,93280
7874-ecpqj,wofford heights,93285
0020-inwck,woodlake,93286
7089-rkvsz,woody,93287
2683-jxwqq,visalia,93291
9548-zmvtx,visalia,93292
8739-xnikg,bakersfield,93301
9755-jhnmn,bakersfield,93304
3981-qsvqi,bakersfield,93305
2789-hqbou,bakersfield,93306
9424-cmpog,bakersfield,93307
5067-wjeun,bakersfield,93308
3450-wxoat,bakersfield,93309
9251-wnsod,bakersfield,93311
6974-dafli,bakersfield,93312
2616-uutfk,bakersfield,93313
7064-jhxce,san luis obispo,93401
7989-awgeh,san luis obispo,93405
4373-vvhql,arroyo grande,93420
4559-uwiht,atascadero,93422
6650-bwfrt,cambria,93428
9570-kyeua,casmalia,93429
6993-ygfjv,cayucos,93430
2712-syway,creston,93432
0730-bgqgf,grover beach,93433
5498-ibwpi,guadalupe,93434
9101-ntixf,lompoc,93436
9314-qdmdw,los alamos,93440
9308-anmve,los olivos,93441
3413-dhlpb,oceano,93445
7649-phjvr,paso robles,93446
6114-tcfid,pismo beach,93449
3787-trial,san ardo,93450
5156-umkow,san simeon,93452
1247-qbvsh,santa margarita,93453
6734-gmpvk,santa maria,93454
9822-oaovb,santa maria,93455
6161-erdgd,santa maria,93458
1226-jznkr,santa ynez,93460
7318-eivko,shandon,93461
3771-pzobw,solvang,93463
8231-bswxx,mojave,93501
7389-kbfit,big pine,93513
7176-wionm,bishop,93514
5141-zuvbh,boron,93516
7623-hkyrk,caliente,93518
0310-sucin,darwin,93522
5197-pyepu,edwards,93523
6619-rplqz,june lake,93529
3275-rhrne,keeler,93530
3503-tyday,keene,93531
6901-gogzg,lake hughes,93532
7021-xsnye,lancaster,93535
9621-oupyd,lancaster,93536
8982-nhavy,littlerock,93543
4307-kwmxe,llano,93544
2450-zkeed,mammoth lakes,93546
3694-delso,olancha,93549
3893-jrnfs,palmdale,93550
1133-kxcge,palmdale,93552
0142-gvysn,randsburg,93554
1049-fysyg,temecula,92592
1821-bucwy,valyermo,93563
8314-dpqhl,auberry,93602
1465-wczvt,badger,93603
9481-sfcqy,bass lake,93604
0567-ggcac,biola,93606
8884-mrnsu,caruthers,93609
2171-udmfd,chowchilla,93610
9802-caqut,coarsegold,93614
0187-wznab,del rey,93616
1475-vwvdo,dos palos,93620
1357-mvdoz,firebaugh,93622
7602-mvrmb,fish camp,93623
5406-kgrmx,helm,93627
5968-hyjrz,kerman,93630
7140-adsmj,los banos,93635
2230-xtuwl,madera,93637
7706-ylmqa,madera,93638
2585-ktfre,escondido,92027
7994-uyivz,miramonte,93641
7717-bicxi,o neals,93645
6559-rakoz,orange cove,93646
4716-mrven,parlier,93648
2143-ljult,fresno,93650
3200-mnqtf,raisin city,93652
6164-hxugh,raymond,93653
5630-ixdxv,reedley,93654
0320-dwvtu,riverdale,93656
9135-mgvpy,sanger,93657
1212-glhmd,san joaquin,93660
7878-jgdkk,selma,93662
1088-auuzz,shaver lake,93664
9588-ozdmq,tollhouse,93667
6476-epyzr,wishon,93669
1174-fgifn,squaw valley,93675
6620-hvduj,fresno,93701
1032-maelw,fresno,93703
7641-tqfhn,fresno,93704
1552-tkmxs,fresno,93705
8622-zlfko,fresno,93710
6188-uxbbr,fresno,93720
2333-kweww,fresno,93721
5702-skuob,fresno,93722
1134-ywtyf,fresno,93725
6061-gwwav,fresno,93726
0679-tdgak,fresno,93727
6585-wcewr,fresno,93728
9067-ygsca,salinas,93901
9067-sqtns,salinas,93905
1776-spbwv,salinas,93907
9668-pugnu,escondido,92027
9405-gpbbg,carmel by the sea,93921
1926-quznn,carmel,93923
5829-nvsqn,gonzales,93926
9565-axsmr,greenfield,93927
8869-lihmk,king city,93930
0447-rxsgd,monterey,93940
4927-wwooz,pacific grove,93950
5788-ypoeg,pebble beach,93953
0661-kbkpa,seaside,93955
9081-wwxkp,soledad,93960
0784-zqjzx,spreckels,93962
3133-pznsr,belmont,94002
0722-svsfk,half moon bay,94019
3612-yvgsj,la honda,94020
5397-nskqg,los altos,94022
8565-hbfnn,los altos,94024
8670-ercjh,portola valley,94028
7758-ujwys,millbrae,94030
2050-onydq,montara,94037
7055-jcgni,moss beach,94038
0739-uuajr,mountain view,94040
4826-dxmup,mountain view,94041
7285-klotr,pacifica,94044
0654-pqkdw,pescadero,94060
7175-ntixe,redwood city,94061
7963-shndt,redwood city,94062
0188-gwfle,redwood city,94065
8129-gmvgi,san bruno,94066
2882-ddzpg,san carlos,94070
3547-lqrik,san gregorio,94074
5843-tthgi,sunnyvale,94086
1849-rjyig,sunnyvale,94087
8868-gagio,sunnyvale,94089
4061-ukjwl,san francisco,94102
5380-xpjnz,san francisco,94103
8263-qmntj,san francisco,94104
3230-jcnzs,san francisco,94107
0277-orxqs,san francisco,94108
7996-bpxhy,san francisco,94111
3227-wlkli,san francisco,94112
2266-fubdz,san francisco,94115
8237-ulixl,san francisco,94116
8216-azuuz,san francisco,94118
9153-btbvv,san francisco,94121
5186-peizu,san francisco,94124
1074-amioh,san francisco,94127
4361-febgn,san francisco,94131
0380-zcsbi,san francisco,94133
7145-fejwu,san francisco,94134
3969-jqabi,palo alto,94303
9624-egdeq,palo alto,94304
1051-eqpzr,stanford,94305
5849-ashzj,palo alto,94306
5780-inqik,san mateo,94401
8384-fzbjk,san mateo,94404
3750-rnqkr,alameda,94501
0962-cqpwq,alameda,94502
3096-yxenj,danville,94506
1265-bcfeo,alamo,94507
5837-lxsdn,angwin,94508
5945-azyht,antioch,94509
8325-qrpzr,benicia,94510
6384-vmjhp,bethel island,94511
2262-slnvk,birds landing,94512
7730-cldsv,brentwood,94513
1135-hiori,byron,94514
0164-apgrb,calistoga,94515
6481-escnl,clayton,94517
1790-nesio,concord,94518
1550-eenbn,concord,94519
8198-rkszg,el cerrito,94530
9297-eoncv,fremont,94536
1069-qjoee,hayward,94541
7799-dsews,hayward,94544
8766-pafne,hayward,94545
3130-icdup,hercules,94547
0820-fnrnx,lafayette,94549
0880-fvfwf,livermore,94550
4611-anlqc,castro valley,94552
4213-hkbjo,martinez,94553
2792-lshwx,fremont,94555
0014-bmaqu,napa,94558
9018-pciok,newark,94560
4837-qusft,oakley,94561
9953-zmksm,pinole,94564
7665-nklav,pleasanton,94566
4391-lnrxk,port costa,94569
8562-ghppi,san leandro,94577
5893-pyolz,san leandro,94578
4986-mxsfp,san leandro,94579
6131-foyas,san lorenzo,94580
3027-ynwzu,san ramon,94583
5609-imcgg,suisun city,94585
4727-mcyzg,union city,94587
9481-whgwy,pleasanton,94588
4328-vufwd,vallejo,94591
3301-lslwq,vallejo,94592
7473-zbdsn,walnut creek,94595
3166-pneof,walnut creek,94596
5639-ntupk,walnut creek,94598
8780-yrmtt,yountville,94599
5140-fomcq,oakland,94602
6242-sgyts,oakland,94603
8414-ooeel,oakland,94606
8454-aatjp,oakland,94607
4531-auznk,oakland,94610
4191-xovom,oakland,94611
2150-oegbv,oakland,94612
4878-bunfv,oakland,94621
1872-ebwsc,berkeley,94702
7026-ymsbe,berkeley,94704
6997-uvgox,albany,94706
9674-ehppg,berkeley,94707
5440-vhlul,berkeley,94710
5781-bkhop,richmond,94801
5213-twwju,richmond,94804
7629-wixzf,san rafael,94903
5445-glvot,greenbrae,94904
3976-hxhce,belvedere tiburon,94920
2466-nejoj,bodega,94922
0254-kcjgt,bodega bay,94923
5472-cvmdx,bolinas,94924
6461-szmcv,corte madera,94925
8150-qudfx,rohnert park,94928
2346-djqtb,fairfax,94930
1697-lyyyx,cotati,94931
1942-oqfrw,forest knolls,94933
9640-zsldc,lagunitas,94938
4231-lzuym,larkspur,94939
3594-bdsoa,novato,94947
5133-vrsab,olema,94950
5996-daoql,penngrove,94951
6838-yauvy,petaluma,94952
0484-jpbru,petaluma,94954
7883-rojoc,point reyes station,94956
0244-lgnfy,san anselmo,94960
7274-cgtod,san geronimo,94963
4635-ejypd,tomales,94971
1866-zsljm,valley ford,94972
4636-tvxvg,woodacre,94973
4236-ujpwo,alviso,95002
9392-xbgtd,aptos,95003
6402-ssejg,ben lomond,95005
1169-saocl,brookdale,95007
1110-kylgq,campbell,95008
9929-plvpa,capitola,95010
3518-pzxzq,castroville,95012
2371-jungc,cupertino,95014
5074-fbghb,freedom,95019
2351-bkrzw,gilroy,95020
4455-bfspd,escondido,92027
3948-kxduf,los gatos,95033
2323-arsvr,milpitas,95035
0815-mfzgm,morgan hill,95037
5480-xtffl,mount hermon,95041
8295-fhivv,paicines,95043
9086-yjyxs,san martin,95046
1179-inlat,santa clara,95050
7909-fioiy,santa clara,95051
6351-scjkt,santa cruz,95062
5468-bpmmo,santa cruz,95064
0197-pnknk,scotts valley,95066
2439-qkjul,saratoga,95070
1194-spvsp,soquel,95073
9534-nsxem,watsonville,95076
8929-kswih,san jose,95111
2250-ivbwa,san jose,95112
1810-mvmai,san jose,95113
9506-uxusk,san jose,95116
1229-rcalf,san jose,95117
3572-uolyz,san jose,95118
1429-uyjsv,san jose,95119
6366-xivkz,san jose,95122
3470-obuet,san jose,95123
2770-nsvdg,san jose,95124
9375-mhrrs,san jose,95125
4860-yzgzm,san jose,95128
6599-gzwcm,san jose,95129
7037-mtyvw,san jose,95133
4760-thgot,san jose,95134
4016-bjktz,san jose,95136
6584-vqmyt,san jose,95138
9838-bfcqt,san jose,95139
2790-xuymv,mount hamilton,95140
0581-mdmpw,san jose,95148
1023-bqxze,stockton,95203
9163-ghaye,stockton,95204
3904-ukfre,stockton,95205
5353-wilci,stockton,95206
0058-evzwm,stockton,95209
7009-pcars,stockton,95215
0519-drgti,stockton,95219
1017-fbqmm,acampo,95220
1985-mbryp,arnold,95223
9372-txxps,burson,95225
3259-qmxun,campo seco,95226
1015-jpfyw,clements,95227
6645-mxqjt,copperopolis,95228
5804-jmyio,glencoe,95232
6484-latfu,linden,95236
7599-ntmdp,lockeford,95237
0536-acxip,lodi,95242
0936-nqlju,mokelumne hill,95245
1575-krzze,murphys,95247
3251-ymvwz,san andreas,95249
4884-levmq,valley springs,95252
8857-cupfq,wallace,95254
7610-tvopg,west point,95255
3638-dimph,wilseyville,95257
1845-zllig,woodbridge,95258
8559-wnqzs,atwater,95301
1699-uotxu,big oak flat,95305
0635-wkold,ceres,95307
5993-jsuwv,columbia,95310
4518-fzbsx,coulterville,95311
6988-cjeyv,crows landing,95313
3097-fqtvj,denair,95316
5465-bubfa,el nido,95317
7299-gnvpl,el portal,95318
9743-dqkqw,escalon,95320
1215-vfyvk,groveland,95321
9371-bithb,gustine,95322
9093-fpdlg,hilmar,95324
0541-fitgh,hornitos,95325
6985-haywx,hughson,95326
7508-kbimb,jamestown,95327
6838-hvlxg,keyes,95328
1897-okvmw,lathrop,95330
5485-itnpc,le grand,95333
0233-fthav,livingston,95334
4644-pizrt,long barn,95335
8922-npkbj,manteca,95336
2740-tvlfn,manteca,95337
7771-cfqrq,mariposa,95338
9512-phsmg,merced,95340
4146-svfud,modesto,95351
1564-hjuvy,modesto,95354
3617-xlsgq,modesto,95355
7517-ldmps,modesto,95356
7244-kxyzn,modesto,95357
5226-nozfc,modesto,95358
1400-wivll,oakdale,95361
8148-nlegt,pinecrest,95364
8347-gdtmp,ripon,95366
6746-wauwt,salida,95368
0428-ikycp,sonora,95370
2187-pkzay,stevinson,95374
4003-octmp,tracy,95376
6652-yffjo,tuolumne,95379
7225-iilwy,turlock,95380
3170-gwykc,vernalis,95385
9830-eclen,winton,95388
2668-tzsps,santa rosa,95403
7446-sfaoa,santa rosa,95407
9522-zsinc,santa rosa,95409
8234-gszyk,albion,95410
6505-oznpg,annapolis,95412
6164-haqtx,boonville,95415
7765-lwvvh,caspar,95420
0953-lgovu,clearlake,95422
4692-nnqru,cloverdale,95425
7742-mypgi,cobb,95426
9619-gsatl,dos rios,95429
5622-uejfi,duncans mills,95430
6203-hbzpa,forestville,95436
