customer_id,contract_type,has_paperless_billing,payment_method,monthly_charges,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue
4312-kfrxn,two year,0,credit card,25.4,1710.9,0.0,0.0,2468.88,4179.78
5575-tpizq,month-to-month,1,credit card,89.15,4245.55,0.0,0.0,1736.5,5982.05
0114-igabw,two year,0,bank withdrawal,58.25,4145.9,0.0,0.0,0.0,4145.9
9944-aexbm,month-to-month,1,bank withdrawal,85.65,2664.3,0.0,0.0,1185.28,3849.58
1853-araaq,month-to-month,1,credit card,50.35,1277.5,0.0,0.0,0.0,1277.5
4697-lupsu,one year,0,credit card,20.2,34.75,0.0,0.0,76.82,111.57
8434-vgeqq,two year,0,credit card,20.55,1305.95,0.0,0.0,2852.36,4158.31
4950-hkqte,two year,0,credit card,26.25,605.9,0.0,0.0,116.16,722.06
6786-obwqr,month-to-month,1,bank withdrawal,80.85,356.1,0.0,0.0,239.55,595.65
2753-jmmcv,two year,1,credit card,74.2,4805.65,0.0,0.0,1444.95,6250.6
6621-yobki,month-to-month,0,credit card,20.35,92.75,0.0,0.0,158.9,251.65
1216-jwvux,month-to-month,1,bank withdrawal,75.5,1901.05,0.0,0.0,111.5,2012.55
7564-ghcvb,two year,0,bank withdrawal,79.05,5730.7,0.0,80.0,524.88,6335.58
1173-noeyg,month-to-month,0,bank withdrawal,90.15,2423.4,0.0,0.0,505.98,2929.38
7595-ehcdl,month-to-month,0,credit card,50.6,1653.45,0.0,0.0,0.0,1653.45
6647-zedxt,one year,0,credit card,110.45,3327.05,0.0,0.0,394.8,3721.85
2521-npuzr,two year,0,credit card,101.0,7085.5,0.0,0.0,2873.5,9959.0
4381-mhqdc,two year,1,credit card,65.0,2879.9,0.0,0.0,1680.25,4560.15
6923-jhpmp,month-to-month,1,bank withdrawal,80.45,137.1,0.0,0.0,70.82,207.92
4018-ppndw,two year,1,credit card,24.1,1551.6,0.0,0.0,814.35,2365.95
1635-fjfcc,month-to-month,1,credit card,44.05,202.15,0.0,0.0,54.95,257.1
6425-jwtdv,two year,0,credit card,19.25,855.1,0.0,0.0,765.6,1620.7
8405-igqfx,one year,1,credit card,90.05,5817.0,0.0,0.0,2541.42,8358.42
8224-ivvpa,month-to-month,1,credit card,56.7,1652.95,0.0,0.0,680.67,2333.62
9477-lgwqi,two year,1,credit card,80.15,5600.15,0.0,0.0,1685.6,7285.75
1410-rscmr,month-to-month,1,credit card,71.35,515.75,0.0,0.0,349.86,865.61
3115-czmzd,two year,0,credit card,20.25,202.5,0.0,0.0,131.6,334.1
0139-ivfjg,month-to-month,0,bank withdrawal,90.35,190.5,0.0,0.0,9.3,199.8
5730-dbdsi,two year,0,bank withdrawal,19.7,1253.8,0.0,0.0,3005.64,4259.44
0030-fnxpp,month-to-month,0,credit card,19.85,57.2,0.0,0.0,9.36,66.56
5684-fjvyr,two year,1,bank withdrawal,90.35,6563.4,0.0,0.0,691.2,7254.6
1266-nzyui,two year,0,bank withdrawal,66.85,4758.8,0.0,0.0,1054.8,5813.6
7969-ffowg,two year,0,credit card,19.9,1292.6,0.0,0.0,1174.55,2467.15
4718-dhsmv,month-to-month,1,credit card,35.8,363.15,0.0,0.0,0.0,363.15
5175-wlyxl,month-to-month,1,credit card,78.85,1600.25,0.0,50.0,667.7,2317.95
7817-omjna,one year,0,bank withdrawal,20.4,275.7,0.0,0.0,509.88,785.58
8728-skjlr,month-to-month,1,bank withdrawal,74.25,3089.1,0.0,0.0,44.28,3133.38
3137-nyqqi,one year,0,credit card,64.8,1175.6,0.0,0.0,770.95,1946.55
7706-dznkk,month-to-month,1,credit card,20.45,237.3,0.0,0.0,489.83,727.13
8823-rlpwl,two year,1,credit card,110.65,8065.65,0.0,0.0,2967.12,11032.77
9505-sqfsw,month-to-month,0,credit card,40.3,92.5,0.0,0.0,0.0,92.5
3758-ckoql,one year,1,credit card,107.0,6152.3,0.0,0.0,2427.85,8580.15
5676-cflyy,two year,1,credit card,73.35,5154.5,0.0,0.0,1153.04,6307.54
7521-afhab,month-to-month,0,credit card,44.8,220.45,0.0,0.0,178.0,398.45
0285-inhln,month-to-month,1,credit card,54.75,1510.3,0.0,0.0,977.13,2487.43
4992-ltjne,two year,0,bank withdrawal,55.3,3983.6,0.0,0.0,1745.28,5728.88
2202-outmo,month-to-month,1,bank withdrawal,60.85,2003.6,0.0,0.0,418.2,2421.8
0810-bdhaw,one year,0,bank withdrawal,78.4,1832.4,0.0,130.0,758.88,2721.28
0229-lfjaf,two year,0,bank withdrawal,69.65,4908.25,0.0,0.0,263.52,5171.77
7131-zqznk,two year,0,credit card,59.85,3590.2,0.0,0.0,0.0,3590.2
3442-zhhcc,one year,1,credit card,76.9,5023.0,0.0,0.0,86.36,5109.36
5726-cvnya,two year,1,credit card,19.85,146.6,0.0,0.0,136.72,283.32
9871-eleya,two year,0,credit card,67.65,2339.3,0.0,0.0,705.5,3044.8
4257-gaesd,month-to-month,0,credit card,45.0,298.7,0.0,0.0,0.0,298.7
5173-wxoqv,month-to-month,1,credit card,64.2,143.65,0.0,30.0,8.82,182.47
2040-obmlj,one year,0,credit card,81.7,2548.65,0.0,0.0,532.58,3081.23
6286-zhaok,month-to-month,1,bank withdrawal,25.55,507.4,0.0,0.0,737.0,1244.4
3807-xhcjh,month-to-month,0,bank withdrawal,20.0,20.0,0.0,0.0,6.86,26.86
8859-axjzp,two year,1,credit card,23.8,903.8,0.0,0.0,1152.84,2056.64
3174-akmas,two year,1,credit card,64.2,3009.5,0.0,0.0,1702.92,4712.42
9926-pjhdq,two year,1,bank withdrawal,76.8,5468.45,0.0,90.0,3129.84,8688.29
7382-dfjtu,month-to-month,0,credit card,55.2,1058.1,0.0,0.0,858.96,1917.06
2798-nylmz,two year,1,credit card,108.55,7616.0,0.0,0.0,2269.87,9885.87
8098-tdcbu,two year,0,bank withdrawal,25.25,1108.2,0.0,0.0,1412.46,2520.66
3551-gaegl,one year,0,bank withdrawal,30.4,938.65,0.0,0.0,0.0,938.65
3196-nvxlz,month-to-month,1,credit card,84.6,2088.05,0.0,0.0,239.25,2327.3
0036-ihmot,one year,1,bank withdrawal,103.7,5656.75,0.0,20.0,1927.2,7603.95
4178-egmon,two year,1,credit card,88.0,5986.45,0.0,0.0,649.6,6636.05
4220-tinqt,month-to-month,1,bank withdrawal,106.35,6751.35,0.0,0.0,1685.43,8436.78
5318-ykdpv,two year,1,credit card,79.15,3566.6,0.0,0.0,1766.44,5333.04
7975-tzmlr,one year,1,bank withdrawal,103.1,4889.3,0.0,0.0,782.08,5671.38
0295-qvkpb,month-to-month,1,credit card,63.95,318.1,0.0,0.0,69.8,387.9
4335-bsmjs,two year,1,credit card,25.8,1563.95,0.0,0.0,510.26,2074.21
9146-jriox,month-to-month,0,credit card,25.55,372.45,0.0,0.0,443.8,816.25
5337-iiwkz,month-to-month,1,bank withdrawal,44.85,1442.6,0.0,0.0,0.0,1442.6
9650-vbuog,two year,0,credit card,25.05,963.95,0.0,0.0,1257.8,2221.75
3487-earat,one year,0,credit card,74.1,5222.3,0.0,0.0,1337.0,6559.3
2672-tgeff,month-to-month,1,bank withdrawal,88.8,3340.55,0.0,0.0,39.96,3380.51
8184-wmofi,one year,0,credit card,71.4,4487.3,0.0,0.0,871.1,5358.4
6092-qzvpp,month-to-month,1,credit card,79.2,2854.95,0.0,40.0,1530.36,4425.31
0392-bziuw,two year,1,credit card,105.0,7589.8,0.0,0.0,473.76,8063.56
6549-nndyt,month-to-month,1,bank withdrawal,30.85,394.1,0.0,0.0,0.0,394.1
0422-ohqhq,one year,0,credit card,20.55,295.95,0.0,0.0,519.45,815.4
6916-hijse,two year,1,bank withdrawal,84.85,5459.2,0.0,0.0,2713.1,8172.3
2316-esmls,one year,0,credit card,33.15,444.75,0.0,0.0,0.0,444.75
9778-ogkqz,two year,1,credit card,92.0,6782.15,0.0,10.0,383.04,7175.19
7408-ofwxj,two year,0,credit card,89.8,6510.45,0.0,0.0,3234.24,9744.69
6007-tctst,two year,1,bank withdrawal,115.8,8476.5,0.0,0.0,884.88,9361.38
2252-nknsi,two year,1,credit card,85.15,4461.85,0.0,0.0,1665.04,6126.89
8713-igzso,month-to-month,0,credit card,24.85,62.0,0.0,0.0,80.5,142.5
7905-tvxta,month-to-month,1,bank withdrawal,64.35,352.65,0.0,0.0,41.6,394.25
7695-pklcz,two year,0,credit card,20.5,1424.9,0.0,0.0,3291.88,4716.78
8374-uulrv,two year,0,credit card,86.05,6309.65,0.0,20.0,3481.92,9811.57
3224-dfqnq,one year,0,bank withdrawal,89.0,5898.6,0.0,0.0,2467.08,8365.68
4795-uxvcj,one year,0,credit card,19.8,457.3,0.0,0.0,1188.2,1645.5
9777-iqhwp,two year,0,bank withdrawal,93.4,5822.3,0.0,0.0,1972.48,7794.78
0979-mozqi,two year,1,bank withdrawal,39.0,2337.45,0.0,0.0,0.0,2337.45
2732-isezx,month-to-month,1,credit card,20.5,104.3,0.0,0.0,123.05,227.35
0323-xwwtn,two year,1,credit card,26.4,121.25,0.0,0.0,101.61,222.86
1937-otuky,two year,1,bank withdrawal,98.2,7015.9,0.0,0.0,1834.56,8850.46
1573-lgxba,one year,1,credit card,97.55,5598.0,0.0,0.0,238.26,5836.26
1764-vuumt,two year,0,credit card,19.95,1269.1,0.0,0.0,2504.04,3773.14
4713-zburt,two year,0,bank withdrawal,99.7,4634.35,0.0,0.0,1059.3,5693.65
3050-gbush,month-to-month,1,credit card,34.8,113.95,0.0,0.0,0.0,113.95
7876-aehig,one year,0,bank withdrawal,60.15,3077.0,0.0,0.0,0.0,3077.0
9342-vnimq,month-to-month,1,bank withdrawal,54.65,1665.2,0.0,0.0,195.03,1860.23
3199-npkcn,one year,1,bank withdrawal,111.25,7511.65,0.0,0.0,2347.01,9858.66
5170-ptrka,one year,1,credit card,35.8,1782.0,0.0,0.0,0.0,1782.0
4661-njeux,month-to-month,1,credit card,20.05,20.05,0.0,0.0,3.23,23.28
0048-lumls,one year,0,credit card,91.2,3247.55,0.0,0.0,1591.37,4838.92
5898-igslp,month-to-month,0,bank withdrawal,89.3,2823.0,0.0,0.0,643.56,3466.56
7997-eassd,one year,1,credit card,81.2,4965.1,0.0,0.0,2447.55,7412.65
0730-koave,month-to-month,1,credit card,94.3,2679.7,0.0,0.0,1249.8,3929.5
0678-rlhvp,two year,0,bank withdrawal,105.55,5682.25,0.0,0.0,684.76,6367.01
2267-fpima,month-to-month,1,credit card,94.4,4914.9,0.0,0.0,879.0,5793.9
1051-gejlj,month-to-month,0,mailed check,19.5,27.55,0.0,0.0,54.34,81.89
5285-mvehd,one year,1,credit card,105.6,6068.65,0.0,0.0,1909.6,7978.25
0379-djqhr,two year,0,credit card,81.35,5398.6,0.0,0.0,3031.75,8430.35
5543-qdcry,month-to-month,1,bank withdrawal,56.4,234.85,0.0,0.0,83.04,317.89
0297-rbcsg,one year,1,bank withdrawal,65.35,1231.85,0.0,60.0,794.01,2085.86
4694-phwfw,month-to-month,0,mailed check,19.95,170.9,0.0,0.0,366.96,537.86
0835-jkadz,two year,1,bank withdrawal,111.25,7984.15,0.0,0.0,2976.32,10960.47
3865-yiott,one year,1,bank withdrawal,106.1,7848.5,0.0,0.0,840.24,8688.74
5993-bqhea,one year,0,credit card,20.05,267.0,0.0,0.0,199.08,466.08
6024-ruggh,two year,1,bank withdrawal,25.2,1798.9,0.0,0.0,2020.32,3819.22
4079-wwqqq,two year,1,bank withdrawal,65.55,4807.45,0.0,0.0,0.0,4807.45
6103-bocou,month-to-month,1,bank withdrawal,80.7,2193.0,0.0,0.0,536.64,2729.64
5149-tgwdz,one year,1,credit card,104.55,2239.4,0.0,0.0,762.51,3001.91
7471-wnsuf,one year,0,bank withdrawal,24.15,1505.9,0.0,0.0,985.2,2491.1
8942-dbmhz,month-to-month,0,mailed check,20.45,255.35,0.0,0.0,493.32,748.67
4301-vvzka,month-to-month,1,bank withdrawal,75.4,1189.4,0.0,0.0,413.28,1602.68
9199-pwqvc,one year,1,credit card,79.7,4786.15,0.0,30.0,3092.04,7908.19
5393-hjzsm,month-to-month,0,bank withdrawal,76.3,2404.15,0.0,0.0,1037.76,3441.91
0862-prcbs,two year,1,credit card,103.75,7039.45,0.0,0.0,1094.12,8133.57
8812-zrhfp,one year,0,bank withdrawal,86.45,2538.05,0.0,0.0,1452.9,3990.95
5146-cbvoe,month-to-month,0,bank withdrawal,75.1,1212.85,0.0,0.0,608.32,1821.17
0454-okrct,two year,0,bank withdrawal,80.6,2651.1,0.0,0.0,1150.05,3801.15
5787-kxgiy,two year,0,credit card,19.3,1304.8,0.0,0.0,187.92,1492.72
4198-vfoea,one year,1,mailed check,33.6,435.45,0.0,0.0,0.0,435.45
5709-lvoeq,two year,0,mailed check,80.85,808.5,0.0,0.0,310.9,1119.4
2692-aqcpf,one year,1,credit card,108.05,7118.9,0.0,0.0,2687.1,9806.0
0347-ubkuz,month-to-month,0,mailed check,19.9,320.45,0.0,0.0,41.1,361.55
0835-duuiq,one year,0,bank withdrawal,21.05,531.55,0.0,0.0,1135.44,1666.99
7567-ecmcm,month-to-month,1,credit card,79.85,2001.0,0.0,0.0,847.2,2848.2
6115-ztbfq,two year,0,bank withdrawal,65.5,4919.7,0.0,0.0,0.0,4919.7
6353-brmma,month-to-month,1,bank withdrawal,104.1,5645.8,0.0,0.0,2286.9,7932.7
6231-wfgfh,month-to-month,1,mailed check,20.5,77.6,0.0,0.0,14.52,92.12
6169-ppetc,two year,0,bank withdrawal,20.5,759.35,0.0,0.0,1656.55,2415.9
8584-kmvxd,month-to-month,0,bank withdrawal,75.6,535.55,0.0,10.0,89.6,635.15
8467-wynsr,month-to-month,0,mailed check,55.1,1253.15,0.0,0.0,816.42,2069.57
0851-dfjkb,month-to-month,0,bank withdrawal,58.95,955.15,0.0,0.0,458.1,1413.25
5382-soyzl,month-to-month,1,bank withdrawal,95.1,2162.6,0.0,0.0,245.3,2407.9
3261-cqxol,two year,0,bank withdrawal,25.45,1813.35,0.0,0.0,294.65,2108.0
8388-fynpz,month-to-month,0,bank withdrawal,56.75,245.15,0.0,0.0,138.76,383.91
4002-bqwpq,month-to-month,0,bank withdrawal,81.75,2028.8,0.0,0.0,630.0,2658.8
5651-ylprd,month-to-month,1,bank withdrawal,86.1,2723.75,0.0,130.0,853.12,3706.87
4378-bzyfp,one year,1,mailed check,20.5,365.8,0.0,0.0,725.22,1091.02
7764-bdpee,month-to-month,0,credit card,20.85,60.65,0.0,0.0,58.74,119.39
3429-iflem,two year,0,credit card,77.35,5550.1,0.0,0.0,1292.2,6842.3
5002-gcqfh,month-to-month,1,bank withdrawal,93.85,4733.1,0.0,30.0,2311.33,7074.43
0556-fjegu,two year,0,bank withdrawal,70.1,4048.95,0.0,0.0,2753.26,6802.21
0604-thjfp,two year,1,credit card,75.95,4542.35,0.0,0.0,488.52,5030.87
5879-sesnb,month-to-month,0,bank withdrawal,75.25,888.65,0.0,0.0,371.69,1260.34
6461-ppaxn,one year,1,bank withdrawal,54.95,1916.0,0.0,0.0,1476.3,3392.3
3318-isqfq,month-to-month,1,bank withdrawal,19.5,413.0,0.0,0.0,219.4,632.4
2483-xssmz,one year,1,bank withdrawal,47.85,1886.4,0.0,70.0,987.87,2944.27
8165-zjrnm,two year,0,bank withdrawal,23.75,1679.25,0.0,0.0,1522.08,3201.33
2604-xvdam,month-to-month,0,bank withdrawal,43.8,540.95,0.0,0.0,78.72,619.67
3717-ofrtn,month-to-month,0,bank withdrawal,19.75,19.75,0.0,0.0,5.32,25.07
9046-jbfwa,month-to-month,0,credit card,19.15,537.35,0.0,0.0,819.72,1357.07
3280-nmuvx,one year,0,credit card,19.6,678.8,0.0,0.0,885.02,1563.82
1206-ehbdd,two year,0,bank withdrawal,80.3,4513.65,0.0,0.0,237.44,4751.09
8361-lbrdi,two year,0,credit card,24.35,1423.85,0.0,0.0,2239.96,3663.81
4883-kcpzj,two year,0,credit card,25.25,555.4,0.0,0.0,571.56,1126.96
9108-eqpnq,two year,0,credit card,26.1,225.55,0.0,0.0,185.7,411.25
7277-kamwt,two year,0,credit card,20.0,268.45,0.0,0.0,20.93,289.38
2545-lxyvj,two year,0,bank withdrawal,20.7,1492.1,0.0,0.0,1563.84,3055.94
3234-vkacu,month-to-month,0,bank withdrawal,70.3,132.4,0.0,0.0,47.04,179.44
8120-jdcam,month-to-month,1,credit card,69.55,284.9,0.0,0.0,148.92,433.82
8917-faemr,two year,0,credit card,19.85,784.25,0.0,0.0,980.13,1764.38
7047-yxdmz,month-to-month,0,credit card,20.0,417.7,0.0,0.0,722.19,1139.89
0929-hyqew,month-to-month,1,credit card,50.15,160.85,0.0,0.0,52.26,213.11
6614-yolac,two year,0,credit card,58.65,4145.25,0.0,0.0,0.0,4145.25
7426-rhzgu,month-to-month,1,bank withdrawal,95.9,827.45,0.0,0.0,277.2,1104.65
4065-jjava,month-to-month,0,bank withdrawal,49.5,49.5,0.0,30.0,16.99,96.49
7649-sijjf,two year,1,credit card,80.1,5585.4,0.0,0.0,778.87,6364.27
9361-ynqwj,one year,1,bank withdrawal,24.4,1601.2,0.0,0.0,1019.52,2620.72
3748-fvmzz,month-to-month,1,bank withdrawal,40.05,162.45,0.0,0.0,0.0,162.45
9391-ttoyh,month-to-month,1,credit card,19.5,470.2,0.0,0.0,321.54,791.74
1452-xrsjv,month-to-month,0,credit card,51.05,2066.0,0.0,0.0,587.34,2653.34
3422-wjoyd,one year,0,credit card,54.35,1426.45,0.0,30.0,941.64,2398.09
7147-aybaa,month-to-month,1,credit card,70.35,2552.9,0.0,0.0,1067.08,3619.98
6732-fzugp,one year,0,credit card,94.9,4615.25,0.0,0.0,1891.75,6507.0
8329-gwvpj,month-to-month,1,bank withdrawal,69.75,3557.7,0.0,0.0,510.5,4068.2
1352-vhkaj,month-to-month,0,bank withdrawal,71.6,1957.1,0.0,140.0,365.85,2462.95
2632-tacxw,two year,0,bank withdrawal,23.65,1416.75,0.0,0.0,552.42,1969.17
8146-qqkzh,two year,0,bank withdrawal,81.85,5924.4,0.0,0.0,442.33,6366.73
1767-cjkba,two year,0,credit card,25.1,1697.7,0.0,0.0,3242.58,4940.28
6445-tnrxs,two year,1,bank withdrawal,114.7,7849.85,0.0,0.0,2216.12,10065.97
4581-lnwum,month-to-month,0,bank withdrawal,49.15,649.4,0.0,0.0,0.0,649.4
4869-epius,one year,1,bank withdrawal,80.9,4557.5,0.0,0.0,2586.08,7143.58
1915-oakwd,one year,1,bank withdrawal,19.3,360.35,0.0,0.0,704.8,1065.15
7296-pixqy,month-to-month,0,bank withdrawal,70.2,1046.5,0.0,0.0,322.0,1368.5
3354-oadjp,one year,0,bank withdrawal,54.25,447.75,0.0,0.0,342.24,789.99
3524-wqdsg,month-to-month,1,bank withdrawal,99.3,4209.95,0.0,0.0,225.75,4435.7
0810-dhdbd,one year,0,credit card,74.0,3877.65,0.0,0.0,1111.76,4989.41
4026-skkhw,month-to-month,1,credit card,50.25,152.3,0.0,0.0,84.57,236.87
2829-hyvzp,one year,1,credit card,19.8,572.2,0.0,0.0,1337.48,1909.68
3845-jhamy,month-to-month,1,credit card,35.5,552.7,0.0,80.0,0.0,632.7
7013-psxhk,one year,1,credit card,80.75,3208.65,0.0,0.0,1353.2,4561.85
3486-npgst,one year,0,credit card,19.55,620.75,0.0,0.0,1487.88,2108.63
6100-fjzdg,one year,1,bank withdrawal,20.05,505.9,0.0,0.0,1177.28,1683.18
1730-vfmwo,month-to-month,0,bank withdrawal,50.2,1815.3,0.0,0.0,1382.78,3198.08
7143-bqiba,month-to-month,0,bank withdrawal,62.25,612.95,0.0,0.0,76.5,689.45
3800-lytrk,one year,0,credit card,55.7,795.15,0.0,100.0,387.52,1282.67
9646-nmhxe,two year,0,credit card,19.65,973.1,0.0,0.0,307.38,1280.48
7030-njvdp,month-to-month,1,bank withdrawal,89.25,2210.2,0.0,0.0,245.52,2455.72
7771-zonat,two year,0,bank withdrawal,56.75,1304.85,0.0,0.0,0.0,1304.85
2111-dwyhn,month-to-month,0,credit card,21.1,21.1,0.0,0.0,18.81,39.91
4194-whfcb,month-to-month,1,bank withdrawal,96.65,5580.8,0.0,0.0,2836.13,8416.93
4121-agsin,one year,1,credit card,24.5,1497.9,9.22,0.0,2114.1,3602.78
0455-xfass,month-to-month,1,bank withdrawal,69.55,200.2,33.8,0.0,5.01,171.41
0301-kobtq,two year,1,bank withdrawal,20.05,614.45,9.73,0.0,477.12,1081.84
4367-nuyao,two year,0,credit card,25.75,257.5,0.0,0.0,228.3,485.8
9170-arbtb,one year,0,credit card,19.6,1012.4,46.07,0.0,429.0,1395.33
7241-ajhfs,month-to-month,0,bank withdrawal,87.65,2766.4,47.87,150.0,198.4,3066.93
4546-fokwr,month-to-month,1,credit card,74.75,1129.35,39.99,0.0,208.64,1298.0
9036-cskbw,one year,0,bank withdrawal,107.45,5680.9,14.76,0.0,384.54,6050.68
5832-trlpb,one year,1,bank withdrawal,75.35,2243.9,2.24,0.0,107.01,2348.67
8590-yffqo,two year,0,credit card,64.95,4523.25,42.89,0.0,114.1,4594.46
8659-ioopu,two year,0,bank withdrawal,100.45,7159.7,16.12,0.0,2283.36,9426.94
1338-cecee,one year,0,bank withdrawal,68.5,2839.95,38.37,0.0,556.78,3358.36
7439-dkztw,month-to-month,1,bank withdrawal,80.55,80.55,0.0,60.0,5.93,146.48
4646-qzxtf,month-to-month,0,bank withdrawal,81.25,580.1,47.36,0.0,85.12,617.86
9742-xokts,one year,0,bank withdrawal,89.55,6038.55,33.76,0.0,1225.43,7230.22
6921-ozmfh,month-to-month,1,credit card,55.7,259.4,0.0,0.0,94.85,354.25
9578-fomuk,month-to-month,1,bank withdrawal,24.8,324.15,12.8,0.0,488.1,799.45
4712-uyooi,month-to-month,0,bank withdrawal,20.0,417.65,9.73,0.0,772.0,1179.92
7722-cvfxn,one year,1,bank withdrawal,105.2,5637.85,23.01,0.0,391.5,6006.34
7363-qtbiw,month-to-month,1,bank withdrawal,79.75,769.1,0.0,0.0,61.02,830.12
4159-naaix,two year,0,bank withdrawal,97.45,6253.0,0.0,0.0,2378.88,8631.88
0971-qifjk,two year,0,bank withdrawal,24.25,1641.8,45.75,0.0,2744.82,4340.87
9397-tzsha,two year,0,credit card,24.6,1678.05,28.42,0.0,2518.5,4168.13
3391-jsqew,month-to-month,1,credit card,50.15,2058.5,37.03,0.0,972.0,2993.47
0343-qluzp,two year,0,bank withdrawal,39.6,2424.5,38.46,0.0,0.0,2386.04
3312-uumzw,month-to-month,1,credit card,98.85,3145.9,0.0,0.0,1532.48,4678.38
1271-uodno,two year,1,credit card,53.85,2200.7,46.66,0.0,210.6,2364.64
8461-efqym,one year,1,bank withdrawal,24.25,914.4,35.61,0.0,1754.84,2633.63
6900-rbker,two year,1,credit card,89.45,4577.75,18.89,0.0,785.2,5344.06
6891-jpyff,month-to-month,1,credit card,105.25,4997.5,1.66,0.0,1459.68,6455.52
1459-qnfqt,two year,0,bank withdrawal,59.5,4144.8,23.72,0.0,0.0,4121.08
1047-nncbf,month-to-month,0,credit card,70.55,1493.55,17.6,0.0,76.0,1551.95
3696-xrien,one year,1,credit card,82.5,4179.1,21.35,0.0,1062.5,5220.25
0074-hdkdg,one year,1,bank withdrawal,61.6,1611.0,44.9,0.0,161.25,1727.35
8791-gfxlz,month-to-month,1,bank withdrawal,49.05,593.05,29.32,0.0,537.36,1101.09
9330-dhbfl,one year,1,credit card,66.25,1533.8,23.92,0.0,262.2,1772.08
0098-bowso,month-to-month,1,bank withdrawal,19.4,529.8,0.0,0.0,557.82,1087.62
5859-hzylf,two year,1,credit card,19.15,515.75,0.0,0.0,1139.84,1655.59
3156-qlhbo,month-to-month,0,credit card,19.25,48.35,0.0,0.0,42.36,90.71
2208-nqbct,month-to-month,0,bank withdrawal,81.95,2070.05,0.0,0.0,1116.7,3186.75
6621-nrzak,two year,0,credit card,20.0,1209.25,0.0,0.0,2954.7,4163.95
0831-jnisg,two year,0,credit card,19.8,1396.25,0.0,0.0,1657.14,3053.39
0774-ifuvm,month-to-month,1,bank withdrawal,65.15,723.35,0.0,0.0,183.81,907.16
9553-dlclu,two year,0,credit card,88.95,1161.75,0.0,0.0,481.39,1643.14
1641-bybtk,month-to-month,1,credit card,20.2,98.35,0.0,0.0,101.46,199.81
2446-zkvaf,month-to-month,0,credit card,56.8,1074.65,0.0,0.0,23.04,1097.69
3522-cdkhf,month-to-month,1,bank withdrawal,75.5,2324.7,0.0,0.0,617.6,2942.3
1430-sfqsa,one year,0,mailed check,35.6,1072.6,0.0,0.0,0.0,1072.6
0411-ezjze,month-to-month,1,bank withdrawal,60.25,170.5,0.0,70.0,60.3,300.8
8807-arqet,month-to-month,1,bank withdrawal,40.35,1677.85,0.0,0.0,0.0,1677.85
8992-ceuen,month-to-month,0,bank withdrawal,18.85,18.85,0.0,0.0,7.8,26.65
4320-qmlla,month-to-month,0,mailed check,54.85,370.4,0.0,0.0,39.27,409.67
8777-pvygu,one year,1,mailed check,64.3,3410.6,0.0,0.0,219.44,3630.04
8292-itgyj,two year,1,bank withdrawal,24.65,1138.8,0.0,0.0,904.95,2043.75
6870-zwmnx,two year,0,credit card,76.1,5264.25,0.0,110.0,2335.9,7710.15
0621-cxbkl,two year,0,mailed check,18.7,1005.7,0.0,0.0,546.96,1552.66
5334-jlaxu,month-to-month,1,credit card,94.1,5475.9,0.0,0.0,932.4,6408.3
9359-ugbtk,one year,1,bank withdrawal,72.35,4991.5,0.0,0.0,361.13,5352.63
6479-oausd,one year,0,credit card,19.9,510.8,0.0,0.0,179.25,690.05
4189-nakjs,one year,1,credit card,51.55,1295.4,0.0,0.0,641.42,1936.82
5562-betpv,one year,0,mailed check,19.65,19.65,0.0,0.0,23.41,43.06
9127-fhjbz,two year,1,bank withdrawal,114.0,8093.15,0.0,0.0,2337.84,10430.99
6994-orcwg,one year,1,mailed check,54.25,773.2,0.0,0.0,294.42,1067.62
1346-ufhax,month-to-month,1,credit card,80.0,1029.35,0.0,0.0,437.97,1467.32
2933-xeujm,two year,0,mailed check,79.2,3593.8,0.0,0.0,2154.18,5747.98
4835-ysjmr,two year,1,bank withdrawal,49.8,1971.15,0.0,0.0,153.27,2124.42
3164-yaxfy,month-to-month,1,bank withdrawal,53.75,3196.0,0.0,0.0,0.0,3196.0
0887-wbjvh,one year,1,bank withdrawal,93.45,4872.2,0.0,0.0,2032.55,6904.75
4660-iribm,month-to-month,1,mailed check,87.9,1500.5,0.0,0.0,434.88,1935.38
7670-zbpoq,one year,1,bank withdrawal,61.05,3478.75,0.0,0.0,1528.88,5007.63
0080-orozo,one year,1,bank withdrawal,99.25,3532.0,0.0,0.0,1274.7,4806.7
3916-nrpap,month-to-month,0,credit card,85.7,256.75,0.0,0.0,89.52,346.27
6807-siwji,one year,1,bank withdrawal,104.85,3887.25,0.0,0.0,164.92,4052.17
8221-hvayi,two year,1,credit card,69.15,2490.15,0.0,0.0,177.1,2667.25
5232-nxpay,two year,0,credit card,74.45,3510.3,0.0,0.0,163.09,3673.39
8967-szqas,month-to-month,0,bank withdrawal,50.45,765.45,0.0,140.0,549.08,1454.53
0455-entcr,two year,0,bank withdrawal,85.25,5538.35,0.0,0.0,2828.1,8366.45
5542-nkvru,two year,1,bank withdrawal,20.75,844.45,0.0,0.0,769.02,1613.47
7126-rbhsd,month-to-month,0,bank withdrawal,78.9,1348.95,0.0,0.0,359.55,1708.5
5370-iivvl,one year,1,credit card,104.5,3778.0,0.0,0.0,1432.64,5210.64
6789-hjbwg,month-to-month,1,bank withdrawal,49.4,611.65,0.0,90.0,205.68,907.33
9087-eycpr,two year,0,mailed check,25.0,1505.05,0.0,0.0,2364.6,3869.65
